filename,emotion,valence_pred,arousal_pred,dominance_pred,raw_response
img_arr_3957.npy,Disconnection,,,,"{'id': 'chatcmpl-d23a366b-379b-4ea4-989b-452c1ad7034f', 'created': 1764168435, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.0, ""arousal"": 6.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 259, 'prompt_tokens': 101, 'total_tokens': 360}}"
img_arr_11961.npy,Disconnection,,,,"{'id': 'chatcmpl-0504c845-7e03-45d6-a8ea-b921408cb4c4', 'created': 1764168444, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 1.0, ""arousal"": 7.0, ""dominance"": 1.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 1679, 'prompt_tokens': 101, 'total_tokens': 1780}}"
img_arr_5964.npy,Disconnection,,,,"{'id': 'chatcmpl-7e9e6aaa-0dbb-45ba-a6de-c304bec2afbc', 'created': 1764168445, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 3.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 221, 'prompt_tokens': 101, 'total_tokens': 322}}"
img_arr_1087.npy,Disconnection,,,,"{'id': 'chatcmpl-f47f9489-93b0-48d4-b727-7f9d0dcb045f', 'created': 1764168449, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 8.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 826, 'prompt_tokens': 101, 'total_tokens': 927}}"
img_arr_14900.npy,Disconnection,,,,"{'id': 'chatcmpl-c12a3306-bb31-4786-9177-62f3eb5351a3', 'created': 1764168451, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 5.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 311, 'prompt_tokens': 101, 'total_tokens': 412}}"
img_arr_2608.npy,Fatigue,,,,"{'id': 'chatcmpl-0a914e7a-8f47-47ca-bcbd-892d676f37c3', 'created': 1764168453, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 2.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 329, 'prompt_tokens': 101, 'total_tokens': 430}}"
img_arr_2367.npy,Fatigue,,,,"{'id': 'chatcmpl-42d5b7e7-f6fb-4f0d-aaed-24603ad8e24b', 'created': 1764168455, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 3.0, ""dominance"": 2.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 308, 'prompt_tokens': 101, 'total_tokens': 409}}"
img_arr_14900.npy,Fatigue,,,,"{'id': 'chatcmpl-8d815a18-4544-492b-824f-0e8db803725c', 'created': 1764168457, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 5.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 311, 'prompt_tokens': 101, 'total_tokens': 412}}"
img_arr_1976.npy,Fatigue,,,,"{'id': 'chatcmpl-01f61217-25f1-40f9-b92e-66eda9c029bc', 'created': 1764168460, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 2.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 441, 'prompt_tokens': 101, 'total_tokens': 542}}"
img_arr_2239.npy,Fatigue,,,,"{'id': 'chatcmpl-cd21d716-29db-42ba-8ec3-85f372471857', 'created': 1764168462, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.0, ""arousal"": 4.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 380, 'prompt_tokens': 101, 'total_tokens': 481}}"
img_arr_3845.npy,Embarrassment,,,,"{'id': 'chatcmpl-897485d0-8310-4acc-ba60-41c0e108fc75', 'created': 1764168464, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 6.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 351, 'prompt_tokens': 101, 'total_tokens': 452}}"
img_arr_8602.npy,Embarrassment,,,,"{'id': 'chatcmpl-ab412056-8d55-4855-802c-0022a39f9b4f', 'created': 1764168468, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 6.0, ""arousal"": 5.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 719, 'prompt_tokens': 101, 'total_tokens': 820}}"
img_arr_2726.npy,Embarrassment,,,,"{'id': 'chatcmpl-6bf4dc7e-153a-4684-aade-bd9c31fffa82', 'created': 1764168470, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 6.0, ""arousal"": 3.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 307, 'prompt_tokens': 101, 'total_tokens': 408}}"
img_arr_11761.npy,Embarrassment,,,,"{'id': 'chatcmpl-06c18f2c-5fbf-40df-8e49-08ae17b8c6dc', 'created': 1764168471, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 8.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 234, 'prompt_tokens': 101, 'total_tokens': 335}}"
img_arr_10349.npy,Embarrassment,,,,"{'id': 'chatcmpl-9e307702-1a84-4d8e-a1bf-5bac06af7f8f', 'created': 1764168473, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": -7.0, ""arousal"": 8.0, ""dominance"": 2.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 155, 'prompt_tokens': 101, 'total_tokens': 256}}"
img_arr_5833.npy,Yearning,,,,"{'id': 'chatcmpl-3b3f590e-00b8-42ae-b7a0-eb0ee63c3eec', 'created': 1764168476, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 5.5, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 589, 'prompt_tokens': 101, 'total_tokens': 690}}"
img_arr_7767.npy,Yearning,,,,"{'id': 'chatcmpl-0217cfc5-756e-4e10-909d-fce39f4da966', 'created': 1764168478, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 5.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 361, 'prompt_tokens': 101, 'total_tokens': 462}}"
img_arr_8387.npy,Yearning,,,,"{'id': 'chatcmpl-d4d8d0dd-09fe-4fe7-b714-e111a810ad30', 'created': 1764168480, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 6.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 332, 'prompt_tokens': 101, 'total_tokens': 433}}"
img_arr_5857.npy,Yearning,,,,"{'id': 'chatcmpl-48946ce7-2148-45cb-bb8e-fe56de7b415c', 'created': 1764168482, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 4.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 308, 'prompt_tokens': 101, 'total_tokens': 409}}"
img_arr_16735.npy,Yearning,,,,"{'id': 'chatcmpl-12ca8bf0-15a6-430e-8897-d53c4a4773ff', 'created': 1764168484, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.0, ""arousal"": 4.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 259, 'prompt_tokens': 101, 'total_tokens': 360}}"
img_arr_2784.npy,Disapproval,,,,"{'id': 'chatcmpl-4caff41b-d568-4c00-a999-3acb67b2c6bd', 'created': 1764168486, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 7.0, ""dominance"": 3.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 389, 'prompt_tokens': 101, 'total_tokens': 490}}"
img_arr_9179.npy,Disapproval,,,,"{'id': 'chatcmpl-52e40142-2b55-4686-aa23-90fafc15e0c9', 'created': 1764168489, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.5, ""arousal"": 2.0, ""dominance"": 3.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 624, 'prompt_tokens': 101, 'total_tokens': 725}}"
img_arr_4861.npy,Disapproval,,,,"{'id': 'chatcmpl-d26aacb5-2b4a-48f2-9a9e-fe4f547f79e4', 'created': 1764168491, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 9.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 148, 'prompt_tokens': 101, 'total_tokens': 249}}"
img_arr_9271.npy,Disapproval,,,,"{'id': 'chatcmpl-c5322f7e-eb33-4198-bf09-2db3a5caa15f', 'created': 1764168493, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 6.0, ""dominance"": 2.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 483, 'prompt_tokens': 101, 'total_tokens': 584}}"
img_arr_12529.npy,Disapproval,,,,"{'id': 'chatcmpl-c169d0f9-30e5-4055-94b4-6caea76feb2e', 'created': 1764168496, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 8.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 405, 'prompt_tokens': 101, 'total_tokens': 506}}"
img_arr_12337.npy,Aversion,,,,"{'id': 'chatcmpl-0cc9a30e-39ec-4234-b0c0-d03ba8761538', 'created': 1764168499, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 5.5, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 703, 'prompt_tokens': 101, 'total_tokens': 804}}"
img_arr_4530.npy,Aversion,,,,"{'id': 'chatcmpl-a9892ba8-2cb0-4032-a067-949798aacf8b', 'created': 1764168502, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 2.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 392, 'prompt_tokens': 101, 'total_tokens': 493}}"
img_arr_5571.npy,Aversion,,,,"{'id': 'chatcmpl-fda96161-ecd6-4a88-b4bc-a8a7a649346c', 'created': 1764168504, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 6.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 295, 'prompt_tokens': 101, 'total_tokens': 396}}"
img_arr_10208.npy,Aversion,,,,"{'id': 'chatcmpl-8f1f38b7-6ea1-45ea-b456-a825a8680f69', 'created': 1764168505, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.0, ""arousal"": 3.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 252, 'prompt_tokens': 101, 'total_tokens': 353}}"
img_arr_12612.npy,Aversion,,,,"{'id': 'chatcmpl-874f3270-0266-477f-a4b9-61854a011fa8', 'created': 1764168507, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 3.0, ""dominance"": 3.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 225, 'prompt_tokens': 101, 'total_tokens': 326}}"
img_arr_13183.npy,Annoyance,,,,"{'id': 'chatcmpl-4013c0e9-cbb6-4309-ae8c-98c4f45d87e2', 'created': 1764168509, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 9.0, ""dominance"": 8.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 328, 'prompt_tokens': 101, 'total_tokens': 429}}"
img_arr_2605.npy,Annoyance,,,,"{'id': 'chatcmpl-28f59cab-5bbf-40af-a978-bdc7ad2b4e13', 'created': 1764168510, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 3.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 243, 'prompt_tokens': 101, 'total_tokens': 344}}"
img_arr_12812.npy,Annoyance,,,,"{'id': 'chatcmpl-8320f0ba-d0fb-48db-94e4-4420d02d70e5', 'created': 1764168512, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.5, ""arousal"": 3.0, ""dominance"": 6.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 282, 'prompt_tokens': 101, 'total_tokens': 383}}"
img_arr_1334.npy,Annoyance,,,,"{'id': 'chatcmpl-ab5be4f9-48d7-4ebb-973f-10e26c02c6b3', 'created': 1764168515, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 3.5, ""arousal"": 5.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 449, 'prompt_tokens': 101, 'total_tokens': 550}}"
img_arr_1480.npy,Annoyance,,,,"{'id': 'chatcmpl-7848a7c3-b216-4d59-b403-374cf6ec344a', 'created': 1764168516, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 6.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 259, 'prompt_tokens': 101, 'total_tokens': 360}}"
img_arr_10919.npy,Anger,,,,"{'id': 'chatcmpl-70dc3f2f-df17-408e-baa0-697a8bd06c47', 'created': 1764168520, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 8.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 707, 'prompt_tokens': 101, 'total_tokens': 808}}"
img_arr_10430.npy,Anger,,,,"{'id': 'chatcmpl-ae76941c-45f3-4c2d-b88e-58275aa5c8c9', 'created': 1764168521, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 6.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 180, 'prompt_tokens': 101, 'total_tokens': 281}}"
img_arr_14542.npy,Anger,,,,"{'id': 'chatcmpl-c8715af7-00c6-4323-983d-b32436d163e5', 'created': 1764168524, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.5, ""arousal"": 8.5, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 395, 'prompt_tokens': 101, 'total_tokens': 496}}"
img_arr_11855.npy,Anger,,,,"{'id': 'chatcmpl-42b3c2e4-881a-4d71-911e-98134a25d9ad', 'created': 1764168529, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 1.0, ""arousal"": 9.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 1015, 'prompt_tokens': 101, 'total_tokens': 1116}}"
img_arr_4688.npy,Anger,,,,"{'id': 'chatcmpl-c6a2a191-0699-407f-8dfc-bcb22d85e53a', 'created': 1764168532, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 1.5, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 420, 'prompt_tokens': 101, 'total_tokens': 521}}"
img_arr_5865.npy,Sensitivity,,,,"{'id': 'chatcmpl-755aba70-7855-44dd-b7f2-828ad5f37395', 'created': 1764168533, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 6.0, ""dominance"": 4.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 239, 'prompt_tokens': 101, 'total_tokens': 340}}"
img_arr_8231.npy,Sensitivity,,,,"{'id': 'chatcmpl-c1a5f3ec-c9b6-4d37-82c0-c072ce60ab8e', 'created': 1764168534, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 3.0, ""dominance"": 5.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 208, 'prompt_tokens': 101, 'total_tokens': 309}}"
img_arr_9706.npy,Sensitivity,,,,"{'id': 'chatcmpl-4d31601f-3afb-48f4-8a67-6fc89bb43ac5', 'created': 1764168536, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 7.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 166, 'prompt_tokens': 101, 'total_tokens': 267}}"
img_arr_3916.npy,Sensitivity,,,,"{'id': 'chatcmpl-99dd0e26-cff3-47c4-b6aa-b5f6fc68e92b', 'created': 1764168538, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 6.5, ""arousal"": 5.0, ""dominance"": 3.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 357, 'prompt_tokens': 101, 'total_tokens': 458}}"
img_arr_10206.npy,Sensitivity,,,,"{'id': 'chatcmpl-c974c98a-fc80-4c0a-9b00-a0c88dff5cab', 'created': 1764168540, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 4.5, ""dominance"": 3.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 451, 'prompt_tokens': 101, 'total_tokens': 552}}"
img_arr_11675.npy,Sadness,,,,"{'id': 'chatcmpl-ded91141-4595-4617-8aca-87c5e24bb665', 'created': 1764168541, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 8.0, ""dominance"": 2.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 140, 'prompt_tokens': 101, 'total_tokens': 241}}"
img_arr_16450.npy,Sadness,,,,"{'id': 'chatcmpl-665e2369-1482-4316-a39a-29ac418a1aee', 'created': 1764168544, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 2.0, ""dominance"": 3.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 551, 'prompt_tokens': 101, 'total_tokens': 652}}"
img_arr_1185.npy,Sadness,,,,"{'id': 'chatcmpl-9f09d396-1f79-4d37-9c96-92c7bce70fa2', 'created': 1764168547, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 3.0, ""arousal"": 2.0, ""dominance"": 3.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 413, 'prompt_tokens': 101, 'total_tokens': 514}}"
img_arr_209.npy,Sadness,,,,"{'id': 'chatcmpl-4b8d76e0-fccf-497e-9ad6-264568da5dd4', 'created': 1764168549, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 6.0, ""dominance"": 3.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 391, 'prompt_tokens': 101, 'total_tokens': 492}}"
img_arr_3996.npy,Sadness,,,,"{'id': 'chatcmpl-a25ce3f3-d118-4421-ae1f-cacd0783cf00', 'created': 1764168550, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 8.0, ""dominance"": 3.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 139, 'prompt_tokens': 101, 'total_tokens': 240}}"
img_arr_2422.npy,Disquietment,,,,"{'id': 'chatcmpl-e63b6081-9d50-4f65-a155-7b7bdeaa8312', 'created': 1764168552, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 6.5, ""dominance"": 5.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 259, 'prompt_tokens': 101, 'total_tokens': 360}}"
img_arr_13810.npy,Disquietment,,,,"{'id': 'chatcmpl-d90ba6c8-b205-42c0-b9bc-1a5230ce98d9', 'created': 1764168555, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 6.0, ""dominance"": 5.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 537, 'prompt_tokens': 101, 'total_tokens': 638}}"
img_arr_15271.npy,Disquietment,,,,"{'id': 'chatcmpl-b6b2d709-70ff-4655-9675-638b17bed200', 'created': 1764168556, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 7.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 207, 'prompt_tokens': 101, 'total_tokens': 308}}"
img_arr_15775.npy,Disquietment,,,,"{'id': 'chatcmpl-9cd3fb58-7408-49ab-b3f2-7198f9e88203', 'created': 1764168558, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 5.0, ""arousal"": 6.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 220, 'prompt_tokens': 101, 'total_tokens': 321}}"
img_arr_2537.npy,Disquietment,,,,"{'id': 'chatcmpl-5e6b1cd6-b744-41fb-8a14-ff8b9ceac41e', 'created': 1764168561, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 2.0, ""arousal"": 9.0, ""dominance"": 2.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 506, 'prompt_tokens': 101, 'total_tokens': 607}}"
img_arr_1744.npy,Fear,,,,"{'id': 'chatcmpl-a7b39ad1-8b12-4b34-a40d-a52e010a6935', 'created': 1764168563, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 7.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 324, 'prompt_tokens': 101, 'total_tokens': 425}}"
img_arr_13587.npy,Fear,,,,"{'id': 'chatcmpl-fcf1df61-2c00-4347-b6fc-3a13be787906', 'created': 1764168564, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.5, ""arousal"": 8.0, ""dominance"": 6.5}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 227, 'prompt_tokens': 101, 'total_tokens': 328}}"
img_arr_11317.npy,Fear,,,,"{'id': 'chatcmpl-cefc66e9-1db0-4a1b-b41b-350010d78920', 'created': 1764168566, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 9.0, ""dominance"": 7.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 271, 'prompt_tokens': 101, 'total_tokens': 372}}"
img_arr_4621.npy,Fear,,,,"{'id': 'chatcmpl-90c815a6-b456-43bd-ba0d-fcb458601c3a', 'created': 1764168567, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 8.0, ""arousal"": 5.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 164, 'prompt_tokens': 101, 'total_tokens': 265}}"
img_arr_6206.npy,Fear,,,,"{'id': 'chatcmpl-5a7d0ed4-24d1-424c-81cb-2646c7b785d4', 'created': 1764168569, 'model': 'ollama/qwen3-vl:8b', 'object': 'chat.completion', 'choices': [{'finish_reason': 'stop', 'index': 0, 'message': {'content': '{""valence"": 7.0, ""arousal"": 5.0, ""dominance"": 6.0}', 'role': 'assistant'}}], 'usage': {'completion_tokens': 247, 'prompt_tokens': 101, 'total_tokens': 348}}"
