WorkerId,Input.object_name,Input.object_description,Answer.affordance,Answer.colour,Answer.disposition,Answer.height_mean,Answer.height_range,Answer.height_unit_cm.centimeters,Answer.height_unit_f.feet,Answer.height_unit_i.inches,Answer.height_unit_m.meters,Answer.height_unit_mm.millimeters,Answer.height_unit_na.na,Answer.length_mean,Answer.length_range,Answer.length_unit_cm.centimeters,Answer.length_unit_f.feet,Answer.length_unit_i.inches,Answer.length_unit_m.meters,Answer.length_unit_mm.millimeters,Answer.length_unit_na.na,Answer.location,Answer.material,Answer.pattern,Answer.shape,Answer.temperature_mean,Answer.temperature_range,Answer.temperature_unit_c.celsius,Answer.temperature_unit_f.fahrenheit,Answer.temperature_unit_k.kelvin,Answer.temperature_unit_na.na,Answer.texture,Answer.value_mean,Answer.value_range,Answer.value_unit_d.US dollars,Answer.value_unit_e.euros,Answer.value_unit_na.na,Answer.value_unit_p.pounds,Answer.weight_mean,Answer.weight_range,Answer.weight_unit_g.grams,Answer.weight_unit_kg.kilograms,Answer.weight_unit_na.na,Answer.weight_unit_o.ounces,Answer.weight_unit_p.pounds,Answer.width_mean,Answer.width_range,Answer.width_unit_cm.centimeters,Answer.width_unit_f.feet,Answer.width_unit_i.inches,Answer.width_unit_m.meters,Answer.width_unit_mm.millimeters,Answer.width_unit_na.na,Answer.height_unit,Answer.length_unit,Answer.temperature_unit,Answer.value_unit,Answer.weight_unit,Answer.width_unit,Answer.texture_cleaned,Answer.colour_cleaned,Answer.material_cleaned,Answer.shape_cleaned,Answer.pattern_cleaned,Answer.location_cleaned,Answer.disposition_cleaned
A32I76KGQ7CPDQ,cup,a small open container usually used for drinking,drinking,red,fragile,10,1.5,true,false,false,false,false,false,9,1,true,false,false,false,false,false,kitchen,ceramic,stripes,oval,65,5,true,false,false,false,rough,5,2,true,false,false,false,300,50,true,false,false,false,false,8,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['rough'],['red'],['ceramic'],['oval'],[],['kitchen'],['fragile']
A1GD3NZI1HXAZ,cup,a small open container usually used for drinking,"hold beverages, drinking, measuring (in cooking)","white, blue, red, black, clear","fragile (if glass/ceramic), reusable or disposable, heat-resistant",10,2,true,false,false,false,false,false,8,2,true,false,false,false,false,false,"kitchen, dining table, café, office, cupboard","ceramic, glass, plastic, metal, paper","solid color, stripes, floral, brand logo","cylindrical, rounded, slightly flared",na,na,false,false,false,true,"smooth, glossy, matte",5,3,true,false,false,false,250,100,true,false,false,false,false,8,2,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['glossy', 'matted', 'smooth']","['black', 'blue', 'red', 'transparent', 'white']","['ceramic', 'glass', 'metal', 'paper', 'plastic']","['cylindrical', 'round']","['logo', 'plain']","['cupboard', 'kitchen', 'office', 'table']","['disposable', 'fragile', 'heat-resistant', 'reusable']"
A1F4IZRRISECXA,fork,cutlery used for serving and eating food,"grasping, piercing, lifting, stirring","silver, black, white, gold","durable, reusable, corrosion-resistant",1.5,0.3,true,false,false,false,false,false,18,2,true,false,false,false,false,false,"kitchen, dining table, restaurant","metal (stainless steel), plastic, wood (rare)","plain, occasionally decorative (on handle)","cylindrical (handle), pronged (tines)",na,na,false,false,false,true,"smooth (metal/plastic), occasionally textured grip",1,0.5,true,false,false,false,40,10,true,false,false,false,false,2.5,0.5,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['smooth'],"['black', 'or', 'silver', 'white']","['metal', 'plastic', 'wood']",['cylindrical'],['plain'],"['kitchen', 'restaurant', 'table']","['corrosion-resistant', 'durable', 'reusable']"
A31QLPAK7DQ395,fork,cutlery used for serving and eating food,"Grasping, spearing, lifting, holding food","Silver, black, white, gold, clear (plastic forks)","Durable (metal), fragile (plastic), washable, reusable or disposable",1.5,0.3,true,false,false,false,false,false,19,2,true,false,false,false,false,false,"Kitchen, dining room, restaurant, cafeteria, picnic basket","Stainless steel, plastic, wood, bamboo","Plain, engraved, patterned (on the handle)","Cylindrical (handle), flat with prongs (tines)",22,5,true,false,false,false,"Smooth (metal or plastic surface), occasionally slightly rough (decorative handles)",1,0.5,true,false,false,false,35,10,true,false,false,false,false,2.5,0.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['rough', 'smooth']","['black', 'or', 'silver', 'transparent', 'white']","['plastic', 'steel', 'wood']",['cylindrical'],['plain'],"['cafeteria', 'dining room', 'kitchen', 'picnic', 'restaurant']","['disposable', 'durable', 'fragile', 'reusable', 'washable']"
A1KAYSB7LMX4FN,fork,cutlery used for serving and eating food,na,silver,na,na,na,false,false,false,false,false,false,na,na,false,false,false,false,false,false,kitchen,metal and plastic,na,straight,na,na,false,false,false,false,rough,na,na,true,false,false,false,na,na,false,false,false,false,false,na,na,false,false,false,false,false,false,na,na,na,US dollars,na,na,['rough'],['silver'],"['metal', 'plastic']",[],[],['kitchen'],[]
A2H2EJZW4W05JT,knife,edge tool used as a cutting instrument that has a pointed blade with a sharp edge and a handle,"Cutting, slicing, spreading, piercing, chopping","Silver (blade), black, brown, red, white (handle), occasionally multicolored","Sharp, durable, potentially fragile (ceramic), corrosion-resistant (stainless)",1.5,0.3,true,false,false,false,false,false,23,5,true,false,false,false,false,false,"Kitchen, dining room, restaurant, toolbox, campsite, garage","Stainless steel (blade), ceramic, carbon steel, plastic, wood, rubber (handle)","Plain, sometimes patterned or engraved on the blade or handle","Elongated with a pointed blade, cylindrical or rectangular handle",22,5,true,false,false,false,"Smooth (metal blade), textured or rubberized (handle grip)",15,10,true,false,false,false,150,40,true,false,false,false,false,3,0.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['smooth'],"['black', 'multicolored', 'red', 'seal brown', 'silver', 'white']","['ceramic', 'plastic', 'rubber', 'steel', 'wood']","['cylindrical', 'rectangle']",['plain'],"['campsite', 'dining room', 'garage', 'kitchen', 'restaurant', 'toolbox']","['corrosion-resistant', 'durable', 'fragile', 'sharp']"
A2OYY5GM5KDAK,knife,edge tool used as a cutting instrument that has a pointed blade with a sharp edge and a handle,cutting,black,sharp,0.5,0.2,true,false,false,false,false,false,25,10,true,false,false,false,false,false,kitchen,metal,plain,cylinder,na,na,false,false,false,true,rough,25,15,true,false,false,false,200,100,true,false,false,false,false,3,1,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['rough'],['black'],['metal'],['cylinder'],['plain'],['kitchen'],['sharp']
A2PBFVMOVBW715,knife,edge tool used as a cutting instrument that has a pointed blade with a sharp edge and a handle,Grasping,"Silver, black, red, blue, or multi-colored","Durable, sharp, tough, dangerous",2,1,true,false,false,false,false,false,20,5,true,false,false,false,false,false,"Kitchen, restaurant, garage, workshop, camping, pocket",Metal,"Plain, sometimes textured, or patterned blade","Rectangular, curved, tapered, cylindrical",na,20,true,false,false,false,"Smooth, textured or rough",50,10,true,false,false,false,150,30,true,false,false,false,false,3,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['rough', 'smooth']","['black', 'blue', 'or', 'red', 'silver']",['metal'],"['cylindrical', 'rectangle']",['plain'],"['garage', 'kitchen', 'pocket', 'restaurant']","['dangerous', 'durable', 'sharp', 'tough']"
A233V8Y90DHAX5,spoon,a piece of cutlery with a shallow bowl-shaped container and a handle that is used to stir or serve or take up food,"scooping, stirring, serving, eating","silver, black, white","durable, washable, heat-conductive",1.5,0.5,true,false,false,false,false,false,18,3,true,false,false,false,false,false,"kitchen, dining table, restaurant","stainless steel, plastic, wood","solid, engraved, floral (handle)","oval, rounded, elongated",na,na,false,false,false,true,"smooth, polished, matte",2,1,true,false,false,false,40,10,true,false,false,false,false,4,0.5,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['matted', 'smooth']","['black', 'silver', 'white']","['plastic', 'steel', 'wood']","['oval', 'round']",['plain'],"['kitchen', 'restaurant', 'table']","['durable', 'washable']"
A14EZ6XSPAAXQV,spoon,a piece of cutlery with a shallow bowl-shaped container and a handle that is used to stir or serve or take up food,grasping,silver,durable,1.5,0.3,true,false,false,false,false,false,15,3,true,false,false,false,false,false,kitchen,metal,plain,elongated,0.25,0.02,false,false,false,true,smooth,1,0.5,true,false,false,false,0.25,0.03,true,false,false,false,false,3.5,0.5,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['smooth'],['silver'],['metal'],[],['plain'],['kitchen'],['durable']
A1IRR3HIAYF363,spoon,a piece of cutlery with a shallow bowl-shaped container and a handle that is used to stir or serve or take up food,grasping,silver,durable,6,7,false,false,true,false,false,false,21,8,true,false,false,false,false,false,kitchen,metal,plain,oval or round,na,na,true,false,false,false,smooth,5,73,true,false,false,false,25,60,true,false,false,false,false,5,6,false,false,true,false,false,false,inches,centimeters,celsius,US dollars,grams,inches,['smooth'],['silver'],['metal'],"['oval', 'round']",['plain'],['kitchen'],['durable']
A2V5VPLROCS4T,bowl,a round vessel that is open at the top and is used chiefly for holding food or liquids,"to hold food, to serve soup, to mix ingredients","white, brown, blue","washable, breakable, food-safe",8,2,true,false,false,false,false,false,18,3,true,false,false,false,false,false,"kitchen, dining table, sink","ceramic, glass, plastic","plain, floral, striped","round, hemispherical, curved",na,na,false,false,false,true,"smooth, glossy, matte",6,2,true,false,false,false,500,100,true,false,false,false,false,18,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['glossy', 'matted', 'smooth']","['blue', 'seal brown', 'white']","['ceramic', 'glass', 'plastic']",['round'],"['plain', 'striped']","['kitchen', 'table']","['fragile', 'washable']"
A2CYY9KQRS3K94,bowl,a round vessel that is open at the top and is used chiefly for holding food or liquids,"holding, pouring, scooping, serving","white, blue, clear","breakable, washable, stackable",7,1.5,true,false,false,false,false,false,15,3,true,false,false,false,false,false,"kitchen, dining table, restaurant","ceramic, glass, plastic","solid color, floral, geometric","round, curved, hemispherical",na,na,false,false,false,true,"smooth, glossy, matte",8,4,true,false,false,false,400,100,true,false,false,false,false,15,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['glossy', 'matted', 'smooth']","['blue', 'transparent', 'white']","['ceramic', 'glass', 'plastic']",['round'],['plain'],"['kitchen', 'restaurant', 'table']","['fragile', 'washable']"
A2ODN8FE5D06C4,bowl,a round vessel that is open at the top and is used chiefly for holding food or liquids,"holding, containing, scooping, pouring, serving","white, blue, red, green, silver, transparent","fragile (glass/ceramic), durable (plastic/metal), heat-resistant (some)",9,2,true,false,false,false,false,false,na,na,false,false,false,false,false,true,"kitchen, dining room, cafeteria","ceramic, glass, plastic, metal, wood","plain, floral, striped, polka-dotted","round, hemispherical",35,20,true,false,false,false,"smooth, sometimes ridged or glossy",5,3,true,false,false,false,400,150,true,false,false,false,false,18,4,true,false,false,false,false,false,centimeters,na,celsius,US dollars,grams,centimeters,"['glossy', 'smooth']","['blue', 'green', 'red', 'silver', 'transparent', 'white']","['ceramic', 'glass', 'metal', 'plastic', 'wood']",['round'],"['plain', 'polka-dotted', 'striped']","['cafeteria', 'dining room', 'kitchen']","['durable', 'fragile', 'heat-resistant']"
A3CR0QM18NPIJC,banana,any of several tropical and subtropical treelike herbs of the genus Musa having a terminal crown of large entire leaves and usually bearing hanging clusters of elongated fruits,"grasping, peeling, eating, slicing","yellow, green, brown (ripe spots), red (rare varieties)","perishable, soft, bruise-prone, edible",3.5,0.5,true,false,false,false,false,false,18,3,true,false,false,false,false,false,"kitchen, grocery store, fruit stand, lunchbox",organic/plant matter (not applicable to synthetic materials),"plain, speckled (brown spots as it ripens)",curved cylindrical,25,5,true,false,false,false,"smooth (outside), soft or creamy (inside)",0.25,0.1,true,false,false,false,120,20,true,false,false,false,false,4,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['smooth', 'soft']","['green', 'red', 'seal brown', 'yellow']",['organic'],['cylindrical'],['plain'],"['grocery', 'kitchen', 'store']","['edible', 'perishable', 'soft']"
A29U17DXSX8UNN,banana,any of several tropical and subtropical treelike herbs of the genus Musa having a terminal crown of large entire leaves and usually bearing hanging clusters of elongated fruits,"eaten as food, used in cooking, source of nutrition","yellow, green, brown","perishable, soft, edible, sweet-smelling",3,1,true,false,false,false,false,false,18,3,true,false,false,false,false,false,"grocery store, kitchen, fruit bowl, tropical farm","organic matter, fruit flesh, peel","spots, solid color, streaks (as it ripens)","curved, cylindrical, elongated",na,na,false,false,false,true,"smooth (peel), soft (inside), waxy",0.25,0.1,true,false,false,false,120,30,true,false,false,false,false,4,1,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['smooth', 'soft']","['green', 'seal brown', 'yellow']","['flesh', 'organic']",['cylindrical'],['plain'],"['farm', 'grocery', 'kitchen', 'store']","['edible', 'perishable', 'soft']"
ACZR0N9FJA98K,banana,any of several tropical and subtropical treelike herbs of the genus Musa having a terminal crown of large entire leaves and usually bearing hanging clusters of elongated fruits,"Peeling, eating, slicing","Yellow, green, brown","Perishable, sweet, softening",4,0.5,true,false,false,false,false,false,18,3,true,false,false,false,false,false,"Kitchen, grocery store, fruit bowl","Plant fiber, fruit flesh, skin","Spots, streaks, speckles","Curved, elongated, cylindrical",20,5,true,false,false,false,"Smooth (peel), soft (flesh), slightly waxy",0.3,0.1,true,false,false,false,120,30,true,false,false,false,false,4,0.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['smooth', 'soft']","['green', 'seal brown', 'yellow']","['fiber', 'flesh', 'skin']",['cylindrical'],[],"['grocery', 'kitchen', 'store']","['perishable', 'sweet']"
A3N9HNU9SOX3CC,apple,fruit with red or yellow or green skin and sweet to tart crisp whitish flesh,"grasping, biting, cutting, peeling, juicing","red, green, yellow","fragile, perishable, edible, juicy",7,1,true,false,false,false,false,false,7,1,true,false,false,false,false,false,"kitchen, grocery store, dining table, orchard, lunchbox",organic/biological — not applicable to artificial materials like metal/plastic,"plain, mottled, striped (especially on red/yellow varieties)","round, slightly conical",20,5,true,false,false,false,"smooth (skin), slightly grainy (flesh)",0.5,0.2,true,false,false,false,180,40,true,false,false,false,false,7.5,1.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['smooth'],"['green', 'red', 'yellow']","['metal', 'organic', 'plastic']","['conical', 'round']","['plain', 'striped']","['grocery', 'kitchen', 'orchard', 'store', 'table']","['edible', 'fragile', 'moist', 'perishable']"
AQONC5XVRF8JH,apple,fruit with red or yellow or green skin and sweet to tart crisp whitish flesh,"Grasping, biting, slicing, juicing","Red, yellow, green","Fragile, perishable, refreshing",7,1,true,false,false,false,false,false,7,1,true,false,false,false,false,false,"Kitchen, grocery store, orchard","Organic, natural",striped,round,5,5,true,false,false,false,"Smooth, crisp",1,0.5,true,false,false,false,150,30,false,true,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,['smooth'],"['green', 'red', 'yellow']",['organic'],['round'],['striped'],"['grocery', 'kitchen', 'orchard', 'store']","['fragile', 'perishable']"
A1F4JS019VA49Z,apple,fruit with red or yellow or green skin and sweet to tart crisp whitish flesh,"grasping, biting, cutting, peeling, eating","red, green, yellow","perishable, edible, juicy, crisp",7,2,true,false,false,false,false,false,7,2,true,false,false,false,false,false,"kitchen, grocery store, refrigerator, orchard","organic, plant-based (flesh, skin, seeds)","plain, speckled, sometimes striped","round, slightly conical",21,2,true,false,false,false,smooth,2,1,true,false,false,false,180,50,true,false,false,false,false,8,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['smooth'],"['green', 'red', 'yellow']","['organic', 'skin']","['conical', 'round']","['plain', 'striped']","['grocery', 'kitchen', 'orchard', 'refrigerator', 'store']","['edible', 'moist', 'perishable']"
A1I9L9IE9CV5DP,sandwich,two (or more) slices of bread with a filling between them,"grasping, eating, cutting, wrapping, carrying","brown (bread), white (mayonnaise/cheese), green (lettuce), red (tomato), yellow (mustard/cheese), pink (ham), beige (chicken/turkey)","fragile (can fall apart), perishable, soft, moist, heat-sensitive",5,2,true,false,false,false,false,false,12,4,true,false,false,false,false,false,"kitchen, cafeteria, picnic, lunchbox, restaurant","Not applicable (food, not constructed from traditional materials like metal or plastic)","plain (most common), grill marks (if toasted), seeded (on bread), swirled (in marbled bread)","rectangular, square, triangular (if cut), circular (for some buns or hoagies)",25,20,true,false,false,false,"Exterior (bread): soft, crusty, toasted, grainy  Interior (filling): moist, creamy, chewy, crunchy (lettuce/onion)",6,3,true,false,false,false,200,75,true,false,false,false,false,8,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['soft'],"['beige', 'green', 'pink', 'red', 'seal brown', 'white', 'yellow']",['metal'],"['circular', 'rabbit', 'rectangle', 'square']","['marbled', 'plain']","['cafeteria', 'kitchen', 'picnic', 'restaurant']","['fragile', 'perishable', 'soft']"
A3CU8TWYBFRGTM,sandwich,two (or more) slices of bread with a filling between them,"Eating, holding, cutting, sharing, packing (for    * lunch)","Brown (bread), beige, green (lettuce), red (tomato), yellow (cheese), pink/red (meat), white (mayo or bread)","Perishable, soft, edible, portable",5,2,true,false,false,false,false,false,12,3,true,false,false,false,false,false,"Kitchen, restaurant, deli, café, lunchbox, picnic, convenience store","Bread, meat (ham, turkey, etc.), cheese, vegetables (lettuce, tomato), condiments (mayo, mustard)","Plain, grill marks, speckled (e.g., seeded bread), marbled (some deli meats)","Rectangular, square, triangular (especially when cut), circular (e.g., burger-style sandwiches)",50,10,true,false,false,false,"Soft (bread), crunchy (lettuce or toasted bread), chewy (m",5,2,true,false,false,false,200,50,true,false,false,false,false,8,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['soft'],"['beige', 'green', 'or', 'pink', 'red', 'seal brown', 'white', 'yellow']",['flesh'],"['circular', 'rectangle', 'square']","['marbled', 'plain']","['kitchen', 'picnic', 'restaurant', 'store']","['edible', 'perishable', 'portable', 'soft']"
A3AVD2DMEO6A52,sandwich,two (or more) slices of bread with a filling between them,Grasping,"Brown (bread), green (lettuce), red (tomato), yellow (cheese), etc.",Fragile,4,1,true,false,false,false,false,false,12,2,true,false,false,false,false,false,"Kitchen, deli, cafe, lunchbox, picnic",na,Plain,"Rectangular, square, triangular (depending on how it’s cut), sometimes cylindrical (e.g., wraps)",20,10,true,false,false,false,"Soft (bread), crunchy (crust or fillings), juicy (with sauces)",5,1.5,true,false,false,false,150,25,false,true,false,false,false,10,1.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,['soft'],"['green', 'red', 'seal brown', 'yellow']",[],"['cylindrical', 'rectangle', 'square']",['plain'],"['coffee shop', 'kitchen', 'picnic']",['fragile']
A3NVQID7D3R7HH,orange,round yellow to orange fruit of any of several citrus trees,eating,orange,juicy,7,1,true,false,false,false,false,false,7,1,true,false,false,false,false,false,fruit bowl,plant tissue,plain,round,22,5,true,false,false,false,bumpy,0.5,0.2,true,false,false,false,200,50,true,false,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['bumpy'],['orange'],[],['round'],['plain'],[],['moist']
A2CBDBS29BF2OX,orange,round yellow to orange fruit of any of several citrus trees,"grasping, peeling, eating","orange, yellow, green","juicy, fragile",7,1,true,false,false,false,false,false,7,1,true,false,false,false,false,false,"kitchen, fruit bowl, grocery store",na,"plain, speckled","round, slightly oval",na,na,false,false,false,true,"rough, bumpy, smooth",0.7,0.3,true,false,false,false,200,50,true,false,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['bumpy', 'rough', 'smooth']","['green', 'orange', 'yellow']",[],"['oval', 'round']",['plain'],"['grocery', 'kitchen', 'store']","['fragile', 'moist']"
A2GLHXGCR0EUT6,orange,round yellow to orange fruit of any of several citrus trees,"grasping, peeling, eating, juicing","orange, yellow","organic tissue, peel, pulp",7,1,true,false,false,false,false,false,7,1,true,false,false,false,false,false,"kitchen, grocery store, fruit bowl, refrigerator","organic tissue, peel, pulp",plain,"round, spherical",20,5,true,false,false,false,"slightly rough, bumpy",0.75,0.25,true,false,false,false,200,50,false,true,false,false,false,7,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,"['bumpy', 'rough']","['orange', 'yellow']",['organic'],['round'],['plain'],"['grocery', 'kitchen', 'refrigerator', 'store']",[]
A27YP2KBBCV76A,broccoli,plant with dense clusters of tight green flower buds,"to eat, to cook, to provide nutrition","green, dark green, light green","edible, perishable, fibrous",8,2,true,false,false,false,false,false,20,5,true,false,false,false,false,false,"grocery store, refrigerator, farm","plant tissue, fiber, water","clustered, branching, floret-patterned","tree-like, clustered, rounded",na,na,false,false,false,true,"bumpy, firm, rough",2,1,true,false,false,false,300,50,true,false,false,false,false,12,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,"['bumpy', 'rough']","['dark green', 'green']","['fiber', 'water']",['round'],[],"['farm', 'grocery', 'refrigerator', 'store']","['edible', 'perishable']"
A527BL69RAB2P,broccoli,plant with dense clusters of tight green flower buds,"Grasping, cutting, cooking, steaming, boiling, eating","Green (common), sometimes purplish-green","Fragile (wilts easily), perishable, not water-repellent, edible",15,3,true,false,false,false,false,false,15,3,true,false,false,false,false,false,"Kitchen, refrigerator, grocery store, garden, farm",Organic plant material (not applicable for artificial materials like metal/plastic),"Fractal-like, clustered, plain green with tight nodules","Tree-like, branching, rounded crown, cylindrical stem",4,2,true,false,false,false,"Rough (floret surface), bumpy, fibrous (stalk), firm",2,1,true,false,false,false,300,100,true,false,false,false,false,10,2,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['bumpy', 'rough']",['green'],"['metal', 'organic']","['cylindrical', 'round']",['plain'],"['farm', 'garden', 'grocery', 'kitchen', 'refrigerator', 'store']","['edible', 'fragile', 'perishable', 'water-resistant']"
AIQHEMQB45KQG,broccoli,plant with dense clusters of tight green flower buds,grasping,green,edible,15,5,true,false,false,false,false,false,15,5,true,false,false,false,false,false,kitchen,na,na,na,na,na,false,false,false,true,rough,2,1,true,false,false,false,300,100,true,false,false,false,false,8,3,true,false,false,false,false,false,centimeters,centimeters,na,US dollars,grams,centimeters,['rough'],['green'],[],[],[],['kitchen'],['edible']
A197XPXGFKEGA9,carrot,deep orange edible root of the cultivated carrot plant,"grasping, cutting, chewing, peeling, cooking, juicing","orange, purple, yellow, white, red","fragile (can snap), perishable, edible, crisp, water-rich",0.3,0.5,true,false,false,false,false,false,4,5,false,false,false,true,false,false,"kitchen, refrigerator, grocery store, garden, pantry",organic/plant matter (not applicable for artificial materials),"plain, sometimes ringed or grooved (natural growth)","cylindrical, tapered, conical",65,58,false,false,false,false,"smooth (peeled), slightly rough (unpeeled), firm",258,42,true,false,false,false,48,5,true,false,false,false,false,6,7,false,false,false,true,false,false,centimeters,meters,na,US dollars,grams,meters,"['rough', 'smooth']","['orange', 'purple', 'red', 'white', 'yellow']",['organic'],"['conical', 'cylindrical']","['grooved', 'plain']","['garden', 'grocery', 'kitchen', 'pantry', 'refrigerator', 'store']","['edible', 'fragile', 'perishable']"
A3XNJW1NJ13Y9,carrot,deep orange edible root of the cultivated carrot plant,na,red,na,na,na,false,false,false,false,false,false,na,na,false,false,false,false,false,false,kitchen,na,na,cylindrical,na,na,false,false,false,false,smooth,na,na,true,false,false,false,na,na,false,false,false,false,false,na,na,false,false,false,false,false,false,na,na,na,US dollars,na,na,['smooth'],['red'],[],['cylindrical'],[],['kitchen'],[]
ACBN651UJTV9K,carrot,deep orange edible root of the cultivated carrot plant,grasping,deep orange,durable,50,10,true,false,false,false,false,false,15,5,true,false,false,false,false,false,kitchen,,plain,cylindrical,4,2,true,false,false,false,smooth,0.5,0.2,true,false,false,false,70,20,true,false,false,false,false,2,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,['smooth'],['orange'],[],['cylindrical'],['plain'],['kitchen'],['durable']
AQKDMTBYYY8BR,hot dog,a frankfurter served hot on a bun,"grasping, eating, biting, holding","brown, tan, beige, red, yellow (from mustard), white (from onions or bread)","perishable, fragile, soft",6,1,true,false,false,false,false,false,15,2,true,false,false,false,false,false,"kitchen, food stand, stadium, picnic, diner","meat (or meat substitute), bread","plain, striped (from grill marks), drizzled (with ketchup/mustard)","cylindrical (sausage), oval/oblong (bun)",60,10,true,false,false,false,"smooth (sausage), soft (bun), sometimes slightly crispy (grilled sausage)",3,2,true,false,false,false,150,30,false,true,false,false,false,4,1,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,"['smooth', 'soft']","['beige', 'or', 'red', 'seal brown', 'tan', 'white', 'yellow']",['flesh'],"['cylindrical', 'oblong', 'oval']","['plain', 'striped']","['diner', 'kitchen', 'picnic', 'stadium']","['fragile', 'perishable', 'soft']"
APGM5XXRLPHVS,hot dog,a frankfurter served hot on a bun,"Grasping, eating","Red, brown, beige","Durable, easy to consume",3,0.5,true,false,false,false,false,false,15,2,true,false,false,false,false,false,"Kitchen, street food stands, BBQ setups",na,Plain,"Cylindrical, rectangular",70,10,true,false,false,false,"Smooth, soft, juicy",2.5,1,true,false,false,false,50,10,false,true,false,false,false,2.5,0.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,kilograms,centimeters,"['smooth', 'soft']","['beige', 'red', 'seal brown']",[],"['cylindrical', 'rectangle']",['plain'],"['kitchen', 'street']",['durable']
AP1X9B8AFFE7C,hot dog,a frankfurter served hot on a bun,"Grasping, eating, holding","Brown, tan, reddish-pink (sausage), yellow (mustard), white (onions or bun interior)","Perishable, soft, warm",5,1,true,false,false,false,false,false,15,2,true,false,false,false,false,false,"Kitchen, restaurant, concession stand, picnic, food truck","Edible organic materials (meat, bread, condiments)","Plain, striped (from grill marks or condiments)","Cylindrical (sausage), oval/rounded (bun)",60,10,true,false,false,false,"Smooth (sausage), soft or slightly crusty (bun)",2.5,1,true,false,false,false,120,20,true,false,false,false,false,3,0.5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['smooth', 'soft']","['or', 'seal brown', 'tan', 'white', 'yellow']",['organic'],"['cylindrical', 'oval', 'round']","['plain', 'striped']","['kitchen', 'picnic', 'restaurant']","['perishable', 'soft']"
A1IB26OLT5DBNC,pizza,Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese,"Grasping (slice), eating, sharing","Red, yellow, brown, golden","Fragile (can fall apart), greasy, hot when fresh",2,0.5,true,false,false,false,false,false,30,5,true,false,false,false,false,false,"Kitchen, restaurant, pizzeria, cafeteria","Not applicable (it’s food), but components include dough, cheese, sauce","Speckled (cheese and toppings), plain (cheese only), checkered (with toppings)","Round, triangular (slice), rectangular (sheet pizza)",60,10,true,false,false,false,"Crispy, chewy, gooey, smooth (sauce), rough (crust)",12,4,true,false,false,false,600,100,true,false,false,false,false,30,5,true,false,false,false,false,false,centimeters,centimeters,celsius,US dollars,grams,centimeters,"['rough', 'smooth']","['gold', 'red', 'seal brown', 'yellow']",[],"['rectangle', 'round']",['plain'],"['cafeteria', 'kitchen', 'pizzeria', 'restaurant']","['fragile', 'fresh', 'hot']"
ANXMHQF44B6DD,pizza,Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese,sitting,"Red,white and green",friendly,12,na,false,false,true,false,false,false,10,na,false,false,true,false,false,false,Domino's,metal,circular shape,circular,400,na,false,true,false,false,chewy yet crispy,17.81,na,true,false,false,false,5,na,false,false,false,false,true,14,na,false,false,true,false,false,false,inches,inches,fahrenheit,US dollars,pounds,inches,[],"['green', 'red', 'white']",['metal'],['circular'],[],[],['friendly']
