emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Apprehension,apprehension,uneasiness or dread about an upcoming event or the future generally,"worry about the future, or a fear that something unpleasant is going to happen","fearful expectation or anticipation; \""the student looked around the examination room with apprehension\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Awe,awe,"the experience of admiration and elevation in response to physical beauty, displays of exceptional ability, or moral goodness.",a feeling of great respect sometimes mixed with fear or surprise,"an overwhelming feeling of wonder or admiration; \""he stared over the edge with a feeling of awe\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Boredom,boredom,a state of weariness or ennui resulting from a lack of engagement with stimuli in the environment.,the state of being bored,the feeling of being bored by something tedious,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Contempt,contempt,"an emotion characterized by negative regard for anything or anybody considered to be inferior, vile, or worthless",a strong feeling of disliking and having no respect for someone or something,"lack of respect accompanied by a feeling of intense dislike; \""he was held in contempt\""; \""the despite in which outsiders were held is legendary\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Disappointment,disappointment,-,the feeling of being disappointed,"a feeling of dissatisfaction that results when your expectations are not realized; \""his hopes were so high he was doomed to disappointment\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Disgust,disgust,"a strong aversion, for example, to the taste, smell, or touch of something deemed revolting, or toward a person or behavior deemed morally repugnant","a strong feeling of disapproval and dislike at a situation, person's behaviour, etc.",strong feelings of dislike,http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Distraction,distraction,difficulty in maintaining attention or a tendency to be easily diverted from the matter at hand,the state of being very bored or annoyed,"mental turmoil; \""he drives me to distraction\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
